"specialty_key","city_key","city_name","name","kind","source_popularity_score","description","primary_image_url","gallery_json","source_url","imported_at","content_status"
"canakkale-ahtapot-salata","canakkale","Çanakkale","AHTAPOT SALATA","","30","Ahtapot Salata Malzemeleri Nelerdir 750 g ahtapot 1/2 soğan 1/2 limon 3&ndash;4 dal maydanoz 4&ndash;5 dal maydanoz 3&ndash;4 yaprak defne 3&ndash;4 dal dereotu 1 adet havuç 1 yemek kaşığı şeker 3&ndash;4 diş sarımsak yarım çay bardağı sirke 2 yemek kaşığı zeytinyağı 2 lt su Ahtapot Salata Nasıl Yapılır Ahtapot bütün halde tenceredeki suyun içine konulduktan sonra, ikiye bölünmüş soğan ve yarım limon ile 3 &ndash; 4 dal maydanoz, defne yaprakları, sirke, sarımsak ve şeker ile kısık ateşte 1,5 saat pişirilir. Sürenin bitiminde, ahtapot süzgeç yardımıyla sudan çıkartılarak soğuk suyun altına tutulur. Ahtapot soğuduğunda üst kabuğu ve kafa kısmı çıkartılarak temizlenir. Kuşbaşı dilimlenen ahtapot, ince kıyılmış dereotu ile harmanlanarak servis tabağına alınır. Üzerine zeytinyağı gezdirilir. Yarım limon, 4 &ndash; 5 dal maydanoz ve dilimlenmiş havuç ile servis edilir. Kaynak: Çanakkale İl Kültür ve Turizm Müdürlüğü Halk Kültürü Arşivi","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190506111212069_tirit.jpg?format=jpg&quality=85","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190506111212069_tirit.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/20082013/44554d8a-816c-4c53-9779-186e36d49417.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/22022013/0bc74957-ac0a-45df-b394-a31b551661c5.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/27022013/5dedb820-6b10-4c06-a3b0-fc6ba5658ebf.png?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/canakkale/neyenir/ahtapot-salata","2026-09-18T15:23:28.039Z","source_imported"
"canakkale-ovmac-corbasi","canakkale","Çanakkale","OVMAÇ ÇORBASI","","30","Ovmaç Çorbası Malzemeleri Nelerdir 1 adet küçük boy soğan 2 çorba kaşığı ayçiçek yağı 1 çay kaşığı biber salçası ya da kırmızı pul biber 1 su bardağı un 7 bardak su 1 tatlı kaşığı tuz Ovmaç Çorbası Nasıl Yapılır Bir küçük kuru soğan küp halinde kesilir, sıvı yağ katılarak ateşe konulur. Soğan hafif pembeleşince, bir çay kaşığı salça katılır. Biraz karıştırılır. Daha sonra bu harcın üstüne 1,5 litre su eklenip, karıştırılmadan kaynamaya bırakılır. Diğer taraftan başka bir kap içinde bir su bardağı miktarındaki una, yarım bardak su katılır ve pütürlü parçalar oluşana dek birkaç dakika karıştırılır. Pütürlü parçalar halinde oluşturduğumuz un su karışımı, kaynamakta olan harcın içine azar azar eklenir. Bu ekleme esnasında bir yandan da tencere karıştırılmaya devam edilir. Unun topaklaşması engellenene kadar karıştırılır ve tuz eklenir. Yaklaşık 10 &ndash; 15 dakika pişen çorba ateşten indirilir ve servis edilir.","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190523100908608_Kilis_yemekleri_Sayfa_195_Goruntu_0001.jpg?format=jpg&quality=85","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190523100908608_Kilis_yemekleri_Sayfa_195_Goruntu_0001.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/18022014/01d69f0d-4d37-4673-bc8d-3118b829e1cf.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/canakkale/neyenir/ovmac-corbasi","2026-09-18T15:23:28.039Z","source_imported"
"canakkale-skorpit-corbasi","canakkale","Çanakkale","İSKORPİT ÇORBASI","","30","İskorpit Çorbası Malzemeleri Nelerdir 1 adet iskorpit 1 adet havuç 1 adet domates 1 çay bardağı un 2 diş sarımsak yarım soğan yarım limon 3 &ndash; 4 dal maydanoz 3 defne yaprağı 3 &ndash; 4 dal dereotu 1 çay kaşığı karabiber 1 çay kaşığı toz biber 1 çay kaşığı pul biber 2 çay kaşığı tuz yarım çay bardağı zeytinyağı 1 lt su İskorpit Çorbası Nasıl Yapılır İskorpit temizlenerek derisi ve kılçıkları alındıktan sonra suya konulur. Sarımsaklar bütün halinde, soğan ve limon ikişer parçaya bölünerek, defne yaprağı, maydanoz katılarak 15 dakika süreyle orta ateşte pişirilir. Sürenin sonunda balık süzgeç yardımıyla alınarak, soğumaya bırakılır. Haşlama suyundaki diğer malzemeler süzülerek posaları atılır. Zeytinyağı bir tencereye konulur kızdığında rendelenmiş havuç, toz biber, karabiber, dereotu, pul biber ve un eklenerek 3 &ndash; 4 dakika süreyle kavrulur. Daha sonra rendelenmiş domates ile birlikte, 1&ndash;2 dakika daha pişirilir. Haşlamada kullanılan balık suyundan 2 su bardağı su malzemelere eklenir. Kaynama başladığında içine didilmiş balık etleri ve tuz eklenip birkaç dakika sonra ateşten alınarak servis edilir.","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190719105126573_Arap_Kadayifi.jpeg?format=jpg&quality=85","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190719105126573_Arap_Kadayifi.jpeg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/28082013/e9bc200c-5a35-4a5f-ac20-c7b159224c6e.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/20082013/0d6b02dd-4198-4ab0-87e6-ad004ad1328d.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190923141455163_DSC_0697.JPG?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/canakkale/neyenir/skorpit-corbasi","2026-09-18T15:23:28.039Z","source_imported"
"canakkale-metez","canakkale","Çanakkale","METEZ","","30","Metez Malzemeleri Nelerdir 5 su bardağı un 250 g kıyma 3 adet soğan 1 adet yumurta 1 tatlı kaşığı karabiber 1 tatlı kaşığı pul biber 2 yemek kaşığı domates salçası 2 çay kaşığı tuz 6 yemek kaşığı zeytinyağı 11 su bardağı su Metez Nasıl Yapılır Un, 1 su bardağı su, yumurta, 1 tatlı kaşığı tuz ile yoğrularak, kulak memesi kıvamında bir hamur elde edilir. Bu hamur yastaç genişliğinde açılır ve su bardağı ağzı genişliğinde kesilir. İnce kıyılmış soğan, 3 yemek kaşığı zeytinyağında pembeleştirildikten sonra, kıyma ile 5 dakika kavrulur. İçine 2 yemek kaşığı salça eklenip, 2 &ndash; 3 dakika daha kavrulduktan sonra pul biber, karabiber eklenerek karıştırılır ve ocaktan indirilir. Kesilen hamurların yarısına 1 tatlı kaşığı harç konularak, yarımay şeklinde kapatılır. Tencereye 10 su bardağı su, 1 çay kaşığı tuz ve 1 yemek kaşığı zeytinyağı konularak, kaynamaya bırakılır. Su kaynadığında hamurlar içine salınır ve 10 dakika pişirilir. Bir tavada 2 yemek kaşığı zeytinyağı kızdırılarak, 2 yemek kaşığı salça eklenir ve 2 &ndash; 3 dakika kavrulur. Daha sonra tenceredeki metezlerin üstüne dökülür ve kapağı kapatılarak, 5 &ndash; 10 dakika sonra servis edilir. Kaynak: Çanakkale İl Kültür ve Turizm Müdürlüğü Halk Kültürü Arşivi Çanakkale Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/27022013/e8bcaf42-c63c-48ef-9af6-cabecfe4cc99.jpg?format=jpg&quality=85","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/27022013/e8bcaf42-c63c-48ef-9af6-cabecfe4cc99.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/10012013/7cf22862-2ae8-41ba-be7d-7484cefd29d9.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190530121126029_Mikla.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/15012013/2762d5bf-f460-4fb0-a4b0-f24bb2127ebd.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/canakkale/neyenir/metez","2026-09-18T15:23:28.039Z","source_imported"
"canakkale-tumbi","canakkale","Çanakkale","TUMBİ","","30","Tumbi Malzemeleri Nelerdir &frac12; su bardağı zeytinyağı 1 su bardağı göce (buğday) 1 adet orta boy soğan 2 adet patlıcan 2 adet domates &frac12; bağ maydanoz 1 tatlı kaşığı tuz 1 tatlı kaşığı pul biber 1 tatlı kaşığı karabiber 2 su bardağı su Tumbi Nasıl Yapılır Yağlanmış tavanın içine soğan konularak, pembeleşinceye kadar kızartılır. Pembeleşmiş soğana göce eklenir. Daha sonra bu karışıma küp şeklinde kesilmiş domatesler ilave edilir. Hemen sonrasında kesilmiş olan patlıcanlar tavaya konulur ve bu karışım kavruluncaya kadar ocağın üzerinde bekletilir. Bu arada tuz, pul biber ve kara biber ilave edilir. Kavurma işleminin bitiminde 2 bardak su ilave edilir ve tavanın ağzı bir kapak yardımıyla kapatılır. Bu karışımın soğumasına izin verilmeden bir tepsi yağlanır ve malzemeler oval olacak şekilde (avuç içi büyüklüğünde) tepsiye yerleştirilir. Bu şekilde hazırlanan tumbilerin üzerine başka bir kapta çırpılarak hazırlanmış zeytinyağı salça karışımı sürülür ve 100 derecedeki fırına sürülerek pişirilir. Kaynak: Çanakkale İl Kültür ve Turizm Müdürlüğü Halk Kültürü Arşivi Çanakkale Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/22082014/a6aa74c4-6db1-4333-82c8-885bdbe21438.jpg?format=jpg&quality=85","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/22082014/a6aa74c4-6db1-4333-82c8-885bdbe21438.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/13082014/57a7754b-c768-4f6f-8a0c-46339eb3ae99.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/26082013/79930cc7-74e3-4c90-965d-8b7a2b57c2f4.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190530100155125_DOMATES_TAVA2.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/canakkale/neyenir/tumbi","2026-09-18T15:23:28.039Z","source_imported"
"canakkale-borulce-koftesi","canakkale","Çanakkale","BÖRÜLCE KÖFTESİ","","30","Börülce Köftesi Malzemeleri Nelerdir 1 su bardağı börülce 1 adet soğan 1 adet domates 1 adet yumurta 3 yemek kaşığı un yarım demet maydanoz yarım demet nane 1 çay kaşığı karabiber 1 çay kaşığı kekik 1 çay kaşığı acı pul biber 2 çay kaşığı tuz 1,5 su bardağı zeytinyağı Börülce Köftesi Nasıl Yapılır Börülce, aldığı kadar suyla orta ateşte 1 saat haşlandıktan sonra süzülür. Bir kapta börülce, nane, yumurta, ince kıyılmış maydanoz, rendelenmiş soğan ve domates ile karabiber, kekik, pul biber, tuz, un yoğrularak, harç elde edilir. Bir tavada zeytinyağı kızdırılır Harçtan 1 yemek kaşığı malzeme alınarak, kızdırılmış zeytinyağına koyulur. Yayvanlaşması için üstüne kaşıkla bastırılır. Pembeleştiğinde alt-üst edilerek pişirilir ve servis edilir. Kaynak: Çanakkale İl Kültür ve Turizm Müdürlüğü Halk Kültürü Arşivi Çanakkale Gelenekel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/10012013/631bf15c-c76c-4ff4-8a7c-2674a52d6254.jpg?format=jpg&quality=85","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/10012013/631bf15c-c76c-4ff4-8a7c-2674a52d6254.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190528104450801_Dovmec.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/22022013/44e2fac5-eadd-422e-89b2-63d6148b891d.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/10012013/f284be28-b6a7-462e-8e92-aa82d5dd8c61.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/canakkale/neyenir/borulce-koftesi","2026-09-18T15:23:28.039Z","source_imported"
"canakkale-melki-koftesi","canakkale","Çanakkale","MELKİ KÖFTESİ","","30","Melki Köftesi Malzemeleri Nelerdir &frac12; kg melki (bir çeşit mantar) 1 adet soğan yarım su bardağı un yarım demet maydanoz 1 çay kaşığı nane 1 çay kaşığı karabiber 1 çay kaşığı tuz yarım çay bardağı zeytinyağı Melki Köftesi Nasıl Yapılır Melki birkaç kez yıkandıktan sonra rendelenir. Soğan, maydanoz ince ince doğranıp tuz, karabiber, nane, un, rendelenmiş melki ile karıştırıldıktan sonra elle yoğrulur. Tepsi yarım çay bardağı zeytinyağı ile yağlanır. Hazırlanan harçtan ceviz büyüklüğünde parçalar alınarak, köfte şekline getirilir ve yağlanmış tepsiye dizilir. Üzerine yarım çay bardağı zeytinyağı daha gezdirildikten sonra fırına verilir. Üstleri kızardığında, fırından alınarak servis edilir. Kaynak: Çanakkale İl Kültür ve Turizm Müdürlüğü Halk Kültürü Arşivi Çanakkale Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/21022013/0b4df5c7-92b4-4313-9bbe-b5bfc2651543.jpg?format=jpg&quality=85","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/21022013/0b4df5c7-92b4-4313-9bbe-b5bfc2651543.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/18022013/e216a01b-5ab5-4b3f-bc98-3ed4f1426fbe.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20170612145029884_Karaville.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/22082013/1a138ed8-2419-44b2-b0f2-d45b57fa7a05.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/canakkale/neyenir/melki-koftesi","2026-09-18T15:23:28.039Z","source_imported"
"canakkale-ispanak-corbasi","canakkale","Çanakkale","ISPANAK ÇORBASI","","30","Ispanak Çorbası Malzemeleri Nelerdir 250 gr ıspanak yarım yemek kaşığı domates salçası 4 yemek kaşığı un 5 diş sarımsak yarım çay bardağı sirke 1 adet soğan 1 tatlı kaşığı tuz yarım çay bardağı ayçiçeği yağı 7 su bardağı su Ispanak Çorbası Nasıl Yapılır İnce ince doğranan soğan, salça ve yağla pembeleşinceye kadar kavrulur. İnce doğranan ıspanaklar kavrulmakta olan soğana eklenir ve ıspanaklar yumuşayana kadar kavrulur. 6 su bardağı su eklenerek kaynamaya bırakılır. Bir k&acirc;sede un, 1 su bardağı su ile çırpılır ve kaynamaya başlayan ıspanağın içine yavaş yavaş yedirilir. Yedirilirken 15 dakika süre ile karıştırılır. Sürenin bitiminde ocaktan indirilir. Sarımsaklar dövüldükten sonra tuz ve sirke ile karıştırılarak çorbaya katılır. Bir iki kez karıştırıldıktan sonra servis edilir.","https://www.kulturportali.gov.tr/repoKulturPortali/large/25012013/6fa16aa4-27bf-4ce1-8934-f35a8f1c3ad1.JPG?format=jpg&quality=85","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/25012013/6fa16aa4-27bf-4ce1-8934-f35a8f1c3ad1.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/10012013/20887b3b-f05f-450e-9e41-d8a1dcfee4f4.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/10012013/af9eab10-72ea-49af-a684-872bc439e7c4.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20170614105245703_sitil6_resize.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/canakkale/neyenir/ispanak-corbasi","2026-09-18T15:23:28.039Z","source_imported"
"canakkale-peynir-helvasi803025","canakkale","Çanakkale","PEYNİR HELVASI","","30","Peynir Yapmak İçin Kullanılan Malzemeler: 5 lt inek sütü yarım tatlı kaşığı peynir mayası yarım çay bardağı su Peynirin Hazırlanışı Ilık sütün içine maya ve su katılarak, 2 saat süreyle bekletilir. Sürenin sonunda peynir karıştırılarak dibe çökmesi sağlanır. Sulu kısmı yukarıda kalır. Malzeme bezden süzülür. Peynir hafif sulu tamamen katılaşmadan helva yapımı için alınır. Peynir Helvası Malzemeleri Nelerdir 1,5 kg peynir 1,5 su bardağı irmik 1 su bardağı un 1,5 kg şeker 1 yumurta sarısı Peynir Helvası Nasıl Yapılır Tencere içine peynir konularak, irmik ve unla harmanlanır. Yoğrulma işleminin bitiminde hafif ateşte 10 dakika süreyle pişmeye bırakılır. Bu sürenin sonunda, üzerine şeker ve yumurta sarısı konulur. Bütün bu malzemeler ocak dışında 5 dakika süreyle karıştırıldıktan sonra, ocağa konup, 10 dakika daha pişirilir. Helva tabaklara konulmadan önce her tabağın altına 1 tatlı kaşığı şeker serpilir. Tatlı konulduktan sonra ise, tabaklara 1'er yemek kaşığı daha şeker serpilir. Kaşıkla değişik şekiller verilerek servis edilir. (İstendiği takdirde bütün işlemlerin bitiminden sonra, 5 dakika süreyle fırına koyulup, pembeleştirilir.) Kaynak: Çanakkale İl Kültür ve Turizm Müdürlüğü Halk Kültürü Arşivi","https://www.kulturportali.gov.tr/repoKulturPortali/large/25022013/0e481e22-83c8-4a1f-a1ef-9a5a83869264.jpg?format=jpg&quality=85","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/25022013/0e481e22-83c8-4a1f-a1ef-9a5a83869264.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/18022014/fe6b4c28-822c-40ba-ac9e-6822ae076f86.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/25022013/47025e8b-bf5f-41db-a01a-7944ebc15f4f.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/25022013/d9366b2f-3a62-4906-a20f-1f61532c481e.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/canakkale/neyenir/peynir-helvasi803025","2026-09-18T15:23:28.039Z","source_imported"
"canakkale-patlican-kapama","canakkale","Çanakkale","PATLICAN KAPAMA","","30","Patlıcan Kapama Malzemeleri Nelerdir 1 çay bardağı pirinç 3 adet patlıcan 3 adet domates 3 adet çarliston biber 1 yemek kaşığı tuz 1 çay bardağı zeytinyağı 6 su bardağı su Patlıcan Kapama Nasıl Yapılır Patlıcanlar alaca soyularak, tuz ve 5 su bardağı su içinde 30 dakika bekletilir. Tepsiye yıkanmış pirincin 1/3&lsquo;ü yayılır. Üzerine halka şeklinde kesilmiş domatesler, patlıcanlar ve dilimlenmiş biberler serpilir. Bunların üzerine yeniden pirincin 1/3'ü; onun da üzerine halka kesilmiş domates, patlıcanlar ve dilimlenmiş biberler koyulur. Bu işlem son katta da tekrarlanır. Üzerlerine zeytinyağı gezdirilerek fırına verilir. Malzemelerin üstü kızardığında tepsi fırından çıkarılarak, 1 su bardağı sıcak su gezdirilir ve tekrar fırına koyularak, suyunu çekene kadar pişirilir. Kaynak: Çanakkale İl Kültür ve Turizm Müdürlüğü Halk Kültürü Arşivi Çanakkale Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/20022013/a45f8837-6a47-4731-a586-6aba51b4607f.jpg?format=jpg&quality=85","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/20022013/a45f8837-6a47-4731-a586-6aba51b4607f.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/04022013/b7906ca7-e2e9-4255-af01-c7c97ad531a2.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180209122342090_DSC_0086.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/25062013/c70250a3-6be9-49fb-93c8-ced67301e2f9.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/canakkale/neyenir/patlican-kapama","2026-09-18T15:23:28.039Z","source_imported"
